Name	1	2	3	4	5	6	7	8	9	10
SCPEP1	0.003387	0.008016	0.003505	0.001353	0.01228	0.01014	0.01173	-0.004264	NaN	-0.00136
SCRG1	-0.000564	-0.004752	-0.00617	-0.008537	0.004419	0.004618	0.004091	-7.555e-05	NaN	-0.001062
SCRIB	-0.003567	-0.001256	0.001308	-0.001379	-0.001009	-0.001113	0.0002799	0.0004414	NaN	-7.599e-05
SCRN1	0.005876	0.004576	0.004316	0.003478	-0.0002321	-0.001512	-0.002879	-0.0001712	NaN	-0.0007196
SCRN3	0.001084	0.0009857	0.0004169	-0.001089	0.0007856	0.0003194	0.001228	0.002102	NaN	0.000397
SCRT1	-0.0003549	0.0008768	0.001315	0.0002508	3.339e-05	0.0001199	0.0005362	0.001381	NaN	0.001004
SCT	-4.686e-05	0.001536	1.469e-05	0.0002637	0.001225	0.0003198	0.001527	0.001162	NaN	0.001267
SCTR	-0.0002195	0.001278	-0.0001767	-2.313e-05	0.001925	0.0007449	0.0001271	0.0006091	NaN	0.0004479
SCUBE2	-0.002844	-0.0001945	-0.002372	-6.989e-06	-0.003593	-0.002644	0.001106	-0.0005044	NaN	-0.0001986
SCUBE3	0.00221	0.001695	0.0005852	-0.0006598	-0.0004616	-3.562e-06	0.001251	0.002895	NaN	0.002347
SCYL2	0.001343	0.001244	8.214e-06	0.00189	0.0008347	0.0004442	0.0008808	0.002856	NaN	0.0006183
SCYL3	0.003241	0.003022	-0.0004189	0.0004718	0.002093	0.00253	0.002577	0.002205	NaN	-0.001301
SDAD1	-0.001912	-0.001681	-0.000983	-0.002576	-0.002416	0.0008453	0.003226	0.0009775	NaN	-0.000128
SDC1	-0.005844	-0.00741	-0.004359	-0.001977	0.001972	-0.002523	-0.003806	-0.007673	NaN	-0.001556
SDC2	-0.006774	-0.004983	-0.003258	-0.00286	-0.003908	-0.003508	-0.009123	0.002748	NaN	0.001089
SDC3	0.006714	0.005882	0.003508	0.004809	0.002781	0.0004165	0.001221	0.001929	NaN	0.001464
SDC4	0.00463	-0.002228	-0.00149	-0.0008239	-0.001895	-0.004907	0.001186	0.002424	NaN	0.0008968
SDCBP	0.008737	0.01037	0.008975	0.008579	0.006643	0.007774	0.01	0.003397	NaN	0.002935
SDCCAG3	-0.005931	-0.003582	-0.003363	-0.0008262	-0.00315	-0.001465	-0.00145	0.001731	NaN	-0.0002398
SDF2	0.006402	0.006187	0.003375	0.003158	3.323e-06	0.0007419	0.003367	0.0002626	NaN	0.0008088
SDF2L1	-0.01194	-0.01507	-0.01089	-0.009538	-0.006488	-0.007231	-0.006106	-0.0003291	NaN	-0.002937
SDF4	-0.001221	-0.001111	0.001457	0.00226	0.0009831	0.001344	0.003849	-0.0006549	NaN	0.002398
SDHA	-0.0009219	-0.0004977	0.0006512	0.002595	0.003381	0.002863	-0.0007847	-0.005524	NaN	0.0003753
SDHAF1	0.0019	0.0007635	0.0005414	3.353e-05	-0.0009079	-0.0002192	0.00252	0.002291	NaN	-0.0002665
SDHAP1	-0.001234	4.148e-05	0.0004945	0.001108	0.001933	0.001323	-0.001186	-0.003803	NaN	0.001181
SDHB	-0.00396	-0.00261	-0.002335	-0.002462	-0.001492	-0.0001706	-0.00057	-0.0007967	NaN	-0.000913
SDHC	-0.0004337	-0.002341	-0.005089	0.001547	0.002716	0.003345	0.003353	-0.003834	NaN	0.001135
SDHD	-0.001184	-7.784e-05	-0.001547	-0.002026	0.0005287	0.001045	0.0009314	0.001456	NaN	-0.001328
SDK2	-1.642e-05	0.002088	0.0007262	0.0005484	0.001349	0.002225	0.0005926	0.001165	NaN	0.0001051
SDPR	0.001715	0.0007091	-0.0006776	-0.002104	-0.001373	-0.000834	-0.005023	-0.001677	NaN	-0.0001138
SDR39U1	-0.0006621	-0.0003207	-0.001377	-0.00114	0.001017	0.001515	0.001699	-0.0008569	NaN	-0.000899
SDS	0.003016	0.002477	0.003648	0.002345	0.001042	0.001636	0.0008685	0.002633	NaN	0.003586
SEC11A	0.001954	-0.0007455	-0.001039	-0.0002361	0.0005772	0.0001974	-0.001213	-0.003446	NaN	-0.003483
SEC13	-0.004172	-0.003676	-0.001603	4.159e-05	0.00127	0.003359	0.004853	-0.0002626	NaN	0.0001349
SEC14L1	0.003369	0.001836	0.001455	-0.001127	-0.001872	-0.004153	-0.0003338	0.0004725	NaN	1.319e-05
SEC14L2	0.005849	0.009148	0.007843	0.006867	0.001146	0.004121	-0.0007734	0.003544	NaN	0.001736
SEC14L3	0.0002134	-4.322e-05	-0.0002941	-0.0005031	-0.0005897	-0.000423	-0.0002059	0.0008681	NaN	0.0006327
SEC14L4	-0.0009887	0.0002921	6.529e-05	0.0008405	-0.0005766	-0.000178	0.001283	0.0003806	NaN	0.001018
SEC14L5	0.00418	0.003227	0.002191	0.001626	0.001731	0.002197	0.00405	0.002095	NaN	0.001247
SEC16A	0.00249	0.0004754	0.0004276	-2.747e-06	-0.001286	0.001166	0.002728	0.000402	NaN	0.002376
SEC22A	0.000776	-0.0004592	-0.00228	-0.001954	0.002269	0.002008	0.002244	0.001929	NaN	-0.0001941
SEC22B	-0.001858	-0.003477	-0.003527	-0.0004077	0.001671	0.003516	0.004168	0.0004868	NaN	0.000576
SEC23A	-0.00203	-0.003394	-0.005067	-0.0008508	0.001404	-0.0005512	-0.000432	-0.002001	NaN	-0.0005427
SEC23B	-0.002655	-0.003644	-0.005186	-0.00288	-0.0003605	0.002502	0.004336	0.001926	NaN	0.001053
SEC23IP	3.368e-05	-5.638e-05	-0.001539	-0.0006919	-0.0002677	0.001738	0.002306	-2.633e-05	NaN	-0.0005135
SEC24A	0.006522	0.004888	0.001167	0.002148	0.001297	0.002403	0.005477	0.005039	NaN	0.0006382
SEC24B	0.005324	0.005765	0.00297	0.003873	0.001343	0.002173	0.004497	0.0004297	NaN	0.00139
SEC24C	0.0008654	-0.001359	-0.001453	-0.001419	0.002752	0.002647	0.003125	-0.00242	NaN	-0.002726
SEC24D	0.0003482	-0.0006384	-0.002208	-0.001424	0.001731	0.00215	0.00102	0.002046	NaN	0.001708
SEC31A	0.005961	0.003928	0.003329	0.003316	0.004871	0.005594	0.005343	0.0003944	NaN	0.0009902
SEC31B	0.002335	0.003133	0.002547	0.0006296	0.002477	0.002294	0.001061	-0.0008346	NaN	-0.0005539
SEC61A1	-0.004051	-0.005111	-0.003532	-0.003196	0.0001211	-0.001193	-0.001061	-0.004069	NaN	-0.00282
SEC61A2	-0.001291	0.001066	-0.0004429	-0.001601	-8.467e-05	-0.0001176	0.006355	0.00221	NaN	0.001102
SEC61B	-0.0009659	-0.0007003	-0.001445	-0.0001142	0.003207	0.001342	0.001426	0.0005766	NaN	-0.003144
SEC61G	-0.00115	0.001527	0.0003058	0.001025	0.000891	0.000345	0.003137	0.003517	NaN	0.001743
SEC62	0.002988	0.00357	0.001471	0.001204	0.0007613	0.003029	0.006818	0.003794	NaN	0.0008378
SEC63	-0.0002784	-0.001074	-0.0005762	-0.001439	-5.582e-05	0.0008114	-0.0005561	-0.0002134	NaN	0.000108
SECISBP2	0.003787	0.004621	0.002872	0.001772	0.003422	0.002397	0.001089	0.001267	NaN	0.001288
SECISBP2L	0.01064	0.01149	0.008016	0.007776	0.003017	0.004602	0.005773	0.002058	NaN	0.001568
SECTM1	0.002247	0.001739	0.002344	0.002442	0.00184	0.001118	-0.00208	0.001561	NaN	0.0008127
SEH1L	-0.006451	-0.01111	-0.01076	-0.005789	-0.006189	-0.001825	0.003505	0.002681	NaN	-0.0002457
SEL1L	0.003303	0.003035	0.003462	-0.001043	0.0006252	2.923e-05	-0.0003295	0.001504	NaN	0.000959
SEL1L3	-0.002171	-0.001902	-0.005723	-0.002439	0.01176	0.003366	0.000702	-0.004769	NaN	-0.0007473
SELE	0.004128	-0.001152	-0.005785	-0.00441	-0.0007207	0.0004012	-0.0002786	-0.001305	NaN	0.001836
SELENBP1	0.002362	0.009686	0.002782	4.018e-05	0.01726	0.01797	0.007873	0.004028	NaN	0.003744
SELL	-0.0001613	-0.002288	-0.002098	-0.001799	0.001865	0.001534	0.003715	0.001067	NaN	-0.005005
SELP	0.0004029	0.000148	0.0005062	-0.002129	-0.0006075	-0.001295	0.0003846	0.001276	NaN	-0.0002346
SELPLG	0.003547	0.004824	0.003018	0.000932	0.003954	0.003648	0.00325	0.000315	NaN	0.001225
SELRC1	-0.005914	-0.005772	-0.003018	-0.004465	-0.004371	-0.003512	-0.0005642	0.0006972	NaN	-0.001085
SELT	-0.005464	-0.002199	-0.002705	-0.00388	-0.0014	-0.000233	-0.003692	0.0004118	NaN	-0.002842
SEMA3A	0.003265	0.005016	0.002271	-0.002245	-0.003963	-0.000323	-0.004241	0.003822	NaN	0.001045
SEMA3B	0.004005	0.003833	0.004087	0.002037	4.646e-05	-0.0004692	0.001228	0.002604	NaN	0.001517
SEMA3C	-0.001856	-0.002877	-0.001715	0.0005197	-0.001636	-0.005901	-0.005714	-0.007171	NaN	-0.0006359
SEMA3D	-4.904e-05	0.0005883	4.361e-05	-0.0005334	0.0004537	-0.0001536	0.0001235	0.0004255	NaN	0.0002688
SEMA3E	0.001042	0.002988	0.0001655	0.0006899	0.001723	0.0004871	0.001465	0.001551	NaN	-0.0009381
SEMA3F	0.002107	0.004277	0.002734	0.0008722	0.001944	0.002352	0.0003057	-0.001464	NaN	0.001457
SEMA3G	0.0006141	0.004889	0.001614	-0.002916	-0.0002299	0.001045	0.001297	0.001802	NaN	0.00136
SEMA4A	0.004035	0.002366	-0.0001124	-0.0011	0.004755	0.003119	-0.0005834	-1.904e-05	NaN	-0.0007775
SEMA4C	0.0099	0.009318	0.007097	0.004283	0.00315	0.002328	0.003436	0.001361	NaN	0.005047
SEMA4D	0.001241	0.001651	0.001094	0.001985	0.001713	-0.001272	0.002114	-0.003479	NaN	-0.0003661
SEMA4F	-0.0002658	-0.001256	-0.0008136	-0.001916	-0.0007602	-0.001407	-0.0006041	-0.0004672	NaN	-0.001628
SEMA4G	0.002747	0.002573	0.002153	0.001811	0.002309	0.0006436	0.001262	-0.0002186	NaN	0.0006497
SEMA5A	0.002445	0.005738	0.003466	0.003091	0.005885	0.002601	0.0005951	-0.004731	NaN	0.001453
SEMA6A	0.004404	0.00567	0.00279	-0.000278	0.002996	0.004078	0.00387	0.0007013	NaN	0.001617
SEMA6B	-0.0003068	0.002066	0.001185	-3.103e-05	-0.0006307	-0.0001365	0.001428	0.001014	NaN	-3.374e-05
SEMA6C	0.002341	0.00358	0.002414	0.001684	0.002452	0.00193	0.0005715	0.000948	NaN	0.0005861
SEMA6D	-5.722e-05	0.000795	0.0002049	-0.002566	0.0006337	0.002917	0.001077	0.00375	NaN	-2.752e-05
SEMA7A	0.001965	0.001895	0.001351	0.001324	0.001123	0.001629	0.0012	0.001038	NaN	-0.0001201
SEMG1	-0.00289	-0.002645	0.0001279	-0.001099	-0.0003365	-0.001353	0.0006003	0.0001201	NaN	0.0004787
SEMG2	-0.001467	-0.001778	0.000377	-0.0008986	-0.001231	-0.00211	-0.0001161	0.0003635	NaN	0.0006951
SENP2	-0.001488	-0.001078	0.0002228	0.0001101	-0.0004736	0.0007024	0.001721	0.002691	NaN	0.0004618
SENP3	-0.001994	0.0001918	-0.000428	-0.0002332	-0.001546	-0.001413	-0.0003604	0.00118	NaN	0.0004437
SENP5	0.0005746	0.001195	0.0006648	0.0009984	0.0006514	0.0004899	0.001749	0.002553	NaN	0.001446
SENP6	0.004306	0.004178	0.0029	0.000573	0.001012	0.001512	0.001639	0.002556	NaN	0.001481
SENP7	-0.0001409	0.0002305	8.373e-06	-0.001984	3.309e-05	-0.0008105	0.001373	0.002653	NaN	-0.0001291
SEP15	-0.001152	0.0002222	-0.001862	0.001066	-0.0008072	0.002136	0.001199	0.00425	NaN	0.002088
SEPHS1	-0.004087	-0.005206	-0.006271	-0.004364	-0.001251	0.0002939	-0.004063	-0.007363	NaN	-0.001689
SEPHS2	0.003268	0.006241	0.003369	0.002489	0.004648	0.007582	0.009892	0.004154	NaN	0.003776
SEPP1	0.02993	0.03905	0.02946	0.02125	0.0226	0.02419	0.01925	0.01538	NaN	0.01733
SEPT10	0.006199	0.003393	0.002471	0.002624	-0.0009951	-0.001681	-0.003846	-0.002893	NaN	0.0009719
SEPT11	-0.00358	-0.004426	-0.003447	-0.004922	-0.003538	-0.003409	-0.006988	0.0007892	NaN	0.0007883
SEPT2	-0.0002935	-0.0006563	-0.003945	-0.0005312	0.001876	0.0001599	-0.00172	-0.001348	NaN	-0.0003172
SEPT4	0.002839	0.004106	0.002853	0.0006232	0.0009613	0.001603	0.001193	0.003556	NaN	0.0006266
SEPT6	0.004674	0.004197	0.004326	0.0006618	0.002111	0.0007752	0.001375	0.002567	NaN	0.0005497
SEPT7	-0.001089	0.0008146	6.38e-05	0.002163	-0.000443	-0.003248	0.000126	-0.0008306	NaN	-0.0004131
SEPT8	0.0004451	-0.0001113	-0.001521	-0.00135	0.000741	-0.0002027	-0.001891	-0.001493	NaN	-0.002224
SEPT9	0.0006342	-0.003061	-0.00478	-0.002862	-0.002094	-0.004211	-0.002494	-0.003134	NaN	-0.001918
SEPW1	-0.00389	-0.005546	-0.004976	2.318e-05	-0.000738	-0.001838	-0.007315	-0.005722	NaN	-0.005763
SEPX1	0.0004359	0.002185	0.002126	0.003035	0.008707	0.007941	0.002701	-0.003765	NaN	-0.002244
SERBP1	-0.006649	-0.008143	-0.007334	-0.00507	-0.003294	-0.002515	-0.005011	-0.002415	NaN	-0.005132
SERF2	0.004683	0.00438	0.001691	0.002224	0.004627	0.004791	0.003899	0.001237	NaN	-9.557e-05
SERGEF	0.0007681	0.003606	0.002452	0.001514	0.00159	0.001765	0.002787	0.001653	NaN	0.00137
SERHL2	-9.723e-06	-0.0003041	-0.0003645	-0.0002937	0.0001008	0.003687	0.0001745	-0.002169	NaN	-0.002366
SERINC1	0.01009	0.01381	0.01059	0.009425	0.003834	0.004021	0.008653	0.004976	NaN	0.005038
SERINC3	0.008524	0.009993	0.006445	0.007086	0.005129	0.005365	0.004952	-0.0002788	NaN	0.002585
SERINC5	-6.668e-05	0.006162	0.008206	0.01044	0.007423	0.006406	0.005705	-0.0003892	NaN	0.002171
SERP1	0.0008484	-0.0003409	-0.001821	-0.0006389	0.001639	0.003685	-2.738e-05	0.002006	NaN	-0.001137
SERPINA1	-0.001621	-0.002494	-0.002167	-0.006582	0.001279	-0.0002519	0.0002744	0.002869	NaN	-0.002573
SERPINA10	0.002505	0.002678	0.001805	-0.0006106	-0.0002161	0.0001743	0.002195	0.003017	NaN	0.0009538
SERPINA3	0.004411	0.005606	0.001532	0.004646	0.005536	0.002655	0.002756	0.002247	NaN	-0.002359
SERPINA4	0.003328	0.001346	0.001449	-6.178e-05	-0.001789	-0.001229	-0.002576	0.00218	NaN	0.0002061
SERPINA5	0.003004	0.004478	0.001498	0.000204	-0.002005	-0.001031	0.002661	0.002184	NaN	0.0009157
SERPINA6	0.0002728	-0.0008886	0.002321	-0.002943	-0.00146	-0.002718	0.001442	-0.0009901	NaN	0.002085
SERPINA7	0.002705	0.002884	0.001667	0.000296	-0.001581	-0.002264	0.0002585	0.00206	NaN	0.002004
SERPINB1	0.005264	0.004958	0.002799	0.006136	0.004665	0.003787	-0.004971	-0.0005613	NaN	-0.003845
SERPINB10	0.002126	0.001005	0.0008846	0.002002	-0.0005573	0.0009986	0.0002662	0.000614	NaN	-6.878e-05
SERPINB13	-0.001495	0.0005873	0.001073	0.000582	0.001026	0.0003706	0.0009335	0.0005417	NaN	-0.0008001
SERPINB2	-0.002513	0.001561	0.004465	0.007636	-0.004303	-0.009638	-0.01015	0.01049	NaN	0.0002291
SERPINB3	-0.0009543	0.003023	0.002607	0.002229	0.005056	0.0009103	-0.003546	-0.0006039	NaN	-0.003952
SERPINB4	-0.001664	0.005649	0.004484	0.00472	0.005235	0.004404	0.003807	0.002539	NaN	-0.001755
SERPINB5	-0.01189	-0.01116	-0.009481	-0.01258	-0.004433	-0.01362	-0.01037	-0.0001925	NaN	-0.005351
SERPINB6	0.003509	5.281e-05	-0.0002749	0.0007649	-0.002072	-0.004975	-0.00645	-0.006213	NaN	-0.001646
SERPINB7	-0.003085	0.002118	0.00277	0.001123	-0.002583	-0.004466	-0.003043	0.008523	NaN	0.001481
SERPINB8	-0.001464	0.0002724	0.0007964	0.001507	-0.002875	-0.00481	-0.0002445	0.004525	NaN	0.0004142
SERPINB9	0.008381	0.008576	0.004552	0.005583	0.005598	0.004032	0.002674	-0.000239	NaN	-8.042e-05
SERPINC1	0.001381	0.003266	0.004117	0.001858	0.0001522	0.001064	0.002428	0.005837	NaN	0.002009
SERPIND1	-0.0008236	-0.0002131	0.001754	0.0001303	-0.003615	-0.001742	-0.0007219	0.006406	NaN	-0.001561
SERPINE1	0.006373	0.002142	-0.0004705	0.002228	-0.001554	-0.01043	-0.006029	-0.001434	NaN	-0.001987
SERPINE2	-0.01346	-0.01116	-0.01165	-0.008372	-0.0163	-0.01513	-0.01385	0.001235	NaN	-0.005967
SERPINF1	0.007091	0.01242	0.009456	0.009927	0.005442	0.006426	0.006945	0.01435	NaN	0.007455
SERPINF2	0.002216	0.001997	0.004181	0.001447	-0.0006164	-0.000936	0.001914	0.002253	NaN	0.001791
SERPING1	0.004711	0.00756	0.005131	0.004727	0.006134	0.006459	0.005565	0.008035	NaN	0.003041
SERPINH1	-0.001563	-0.005896	-0.008022	-0.002695	0.001224	-0.005593	-0.004551	-0.001956	NaN	-0.003036
SERPINI1	0.002165	0.002817	0.004365	0.002772	0.004179	0.007059	0.005786	0.008693	NaN	0.002132
SERPINI2	-0.001153	0.001227	-0.0003779	-0.001086	0.0005066	0.0003051	-0.002507	0.001312	NaN	0.0006191
SERTAD2	-0.001055	-0.003156	-0.004255	-0.002052	-0.001336	-0.003449	-0.0008296	0.00416	NaN	-0.00339
SERTAD3	0.004821	0.002514	0.00108	0.0002137	0.002908	0.0005773	-0.001641	-0.002532	NaN	-0.00102
SESN1	-0.002402	-0.0001164	0.005438	0.006099	0.000512	0.0007656	7.769e-05	0.0001169	NaN	0.002219
SET	-0.003759	-0.004513	-0.004467	-0.007735	-0.003823	-0.004647	-0.006887	-0.00425	NaN	-0.004062
SETBP1	0.00166	0.001046	0.001313	0.0004604	-0.003284	-0.0004649	-0.002255	-0.0008421	NaN	-0.0008107
SETD1A	0.003352	0.005865	0.003727	0.003259	0.002904	0.004453	0.004134	0.002091	NaN	0.001931
SETD1B	0.005857	0.006601	0.005634	0.003709	0.0009843	0.001088	0.0003134	0.0004178	NaN	0.0003463
SETD2	0.005058	0.006545	0.0049	0.004046	0.001742	0.000944	0.00259	0.003251	NaN	0.003216
SETD3	-0.002932	-0.003298	-0.000258	-0.002685	-0.0002368	0.000752	-0.0009588	-0.0001295	NaN	-0.0002749
SETD4	0.0002338	0.0005555	-0.0002931	-0.0006342	-0.0003343	-0.00101	0.002214	0.0002615	NaN	-7.565e-06
SETD5	0.002052	-0.0009448	0.0007312	-0.002064	0.0004828	0.0006669	0.003838	0.001994	NaN	-0.0004731
SETD6	-0.0008255	0.00133	0.00281	-0.001355	-0.002227	-0.0008914	0.0002631	0.002687	NaN	2.982e-06
SETD8	-0.003145	-0.00451	-0.00272	-0.00247	-0.003761	-0.003851	-0.001035	0.001597	NaN	0.0006365
SETDB1	0.003183	0.003005	0.003519	0.001992	0.001727	0.002363	0.0007455	0.000511	NaN	0.001151
SETMAR	-0.001782	-0.001274	-0.001649	-0.003231	-0.001143	0.0005851	-0.002359	0.002446	NaN	-0.002299
SETX	0.0007404	-0.0003135	0.001017	-0.0006784	0.000805	7.584e-05	0.001443	-0.001129	NaN	0.0001325
SEZ6L	-0.001037	2.227e-05	0.0008844	-1.065e-05	-0.0001079	-0.000892	-7.14e-05	0.0005481	NaN	-0.0007419
SEZ6L2	0.01104	0.007224	0.006471	0.006918	0.002024	0.002796	0.004384	0.002735	NaN	0.002866
SF1	0.0006481	0.0001761	0.0002988	-8.529e-05	-0.001667	0.000756	0.0004902	0.004017	NaN	0.0002742
SF3A1	0.0006946	-0.0004254	0.0004701	-0.0005331	-0.002378	-0.0006583	0.000535	-0.000533	NaN	-0.0002112
SF3A2	0.003755	0.0008486	0.003832	-0.003396	-0.00359	-0.005138	9.193e-05	0.004149	NaN	0.001398
SF3A3	-0.004415	-0.003983	-0.001428	-0.004997	-0.004666	-0.002038	-0.0005818	-0.001946	NaN	0.002494
SF3B1	0.007607	0.00767	0.004275	0.003577	0.003991	0.003785	0.006186	0.002961	NaN	0.00201
SF3B2	0.0003286	0.0006697	-0.0002461	-0.00177	-0.0005386	0.00145	0.004462	0.001589	NaN	0.0009233
SF3B3	-0.0007502	-0.001499	-0.001713	0.0005505	-0.0009451	0.0007721	0.0005888	-0.003826	NaN	-0.001872
SF3B4	-0.0003489	-0.0008322	0.000757	-0.0024	-0.002572	-0.001102	0.002852	0.004837	NaN	0.001482
SF3B5	-0.001317	-0.00223	-0.0009305	0.002594	0.0004433	0.0001533	-0.002973	-0.004365	NaN	-0.0009043
SFI1	0.0008894	0.001709	0.001475	0.0004237	0.00117	0.001242	0.001392	0.0006336	NaN	0.001002
SFMBT1	-0.004466	-0.003769	-0.001875	-0.002783	0.002637	0.003382	0.0008447	-0.0008011	NaN	-0.0001345
SFN	-0.01706	-0.02048	-0.02002	-0.01273	0.002171	-0.0121	-0.003913	0.003788	NaN	-0.005759
SFPQ	-0.005529	-0.004079	-0.004572	-0.003382	-0.0006543	-0.0002923	-0.004753	-0.003595	NaN	-0.001333
SFRP1	-0.004409	0.000728	0.003721	0.001338	-0.008193	-0.004287	-0.009736	0.001774	NaN	0.001791
SFRP4	0.003754	0.003935	0.007414	0.003398	-0.002856	-0.0002569	0.005517	0.005172	NaN	0.002141
SFRP5	0.002333	0.002954	0.00233	0.001288	0.001681	0.0004567	0.0007048	-5.003e-05	NaN	0.002026
SFSWAP	-0.0005566	5.191e-05	-0.0005267	-0.0009995	-0.002058	-0.001548	0.001001	0.002395	NaN	0.0008713
SFT2D2	-0.0001561	-0.001292	-0.001386	-4.44e-05	-0.002642	-0.002905	-0.001577	0.0008266	NaN	0.000238
SFTPA2	-0.00335	-0.006051	-0.002742	-0.002972	-0.001098	-0.0008807	0.002735	0.002276	NaN	0.0009858
SFTPB	-0.002812	-0.004756	-0.00259	-0.003314	0.0007566	0.001555	0.004813	0.0008645	NaN	-0.000386
SFTPC	-0.002765	-0.004212	-0.001608	-0.005181	0.002583	0.001332	0.004308	-0.00039	NaN	0.001645
SFTPD	-0.002722	-0.005058	-0.002434	-0.005947	0.003609	0.002733	0.005961	-0.001717	NaN	0.000155
SFXN1	-0.006905	-0.005672	-0.005423	-0.00619	-0.005035	-0.001714	0.0008503	0.002337	NaN	-0.003114
SFXN3	0.004075	0.006734	0.004474	0.002729	0.0007213	-0.001119	0.0004588	-7.939e-05	NaN	0.001915
SGCA	-0.001369	-0.0002623	7.604e-06	-0.00146	0.0005678	-0.001192	-0.001054	-0.001786	NaN	-0.001473
SGCB	-0.0004925	0.0005395	-0.002834	-0.009228	-0.002039	-0.003606	-0.002104	0.001866	NaN	-0.001749
SGCD	-0.0002421	0.001051	0.000115	-0.0005319	0.0004843	0.0008205	-0.0002932	0.0009034	NaN	0.0009955
SGCE	-0.003264	0.001309	-0.001475	-0.003026	0.00144	0.001246	0.001876	-0.00328	NaN	-0.002018
SGCG	-0.002333	-0.001513	-0.001443	-0.00341	-0.001369	-0.002716	-0.002063	0.0004153	NaN	-0.001664
SGK1	0.00233	0.01211	0.01554	0.01742	0.003344	0.004008	-0.003815	-0.001886	NaN	-0.0006253
SGK2	-0.002065	-0.001966	-0.002014	-0.00255	-5.943e-05	-0.0002423	8.941e-05	0.001029	NaN	-0.0004063
SGMS1	-0.0007506	-0.001669	-0.004603	-0.00192	0.0009027	-0.000512	-0.005601	-0.0009003	NaN	-0.003133
SGPL1	0.0026	0.002353	0.001966	0.003271	0.002429	0.001545	-0.0005552	-0.0006772	NaN	0.001676
SGPP1	-0.004787	-0.005677	-0.005191	-0.003118	-0.00357	-0.00447	-0.001645	0.003661	NaN	-0.003008
SGSH	0.003795	0.001858	0.001709	0.001299	0.001415	0.0008427	0.004115	0.0007037	NaN	0.00127
SGSM2	0.004283	0.00663	0.005832	0.001743	-5.705e-06	-0.0007229	0.001036	0.0008375	NaN	0.001953
SGSM3	0.003104	0.003377	0.003117	0.002324	0.003646	0.003471	0.0004876	-0.002427	NaN	0.001176
SGTA	-0.001398	-0.001437	-0.0009152	-0.002626	-0.004407	-0.003259	0.0009505	0.001321	NaN	-0.0001592
SH2B1	0.005539	0.006406	0.004819	0.00138	0.002965	0.003149	0.003264	0.001663	NaN	0.001312
SH2B2	-0.0007909	0.000679	0.0004069	-0.004307	0.001269	-0.0001241	-0.00124	-0.0003942	NaN	-0.00115
SH2B3	-0.005724	-0.003462	-0.004095	-0.002849	-0.006336	-0.001607	0.003739	0.003452	NaN	-0.0008423
SH2D1A	0.001587	0.0004986	0.001912	0.000906	-0.0002746	-0.001556	-0.00252	0.001256	NaN	-0.0003103
SH2D2A	-0.001204	0.001286	0.002303	-0.00186	-0.001234	-0.0004196	-0.001689	0.003359	NaN	-0.0003601
SH2D3A	0.001626	0.001813	0.001165	0.0006083	-0.0001433	-0.0007851	-0.0003841	0.0008244	NaN	0.0003893
SH2D3C	-0.0008893	-0.001458	-0.002772	-0.003688	0.0005947	-0.0001319	-0.000688	0.001455	NaN	-0.0007256
SH2D4A	0.001535	0.0004326	-0.0001538	0.0002048	0.0002707	-1.459e-05	-0.0003721	-0.001727	NaN	-0.001448
SH3BGR	0.002268	0.002418	-0.002206	-0.002207	0.00427	0.002234	0.004908	0.005141	NaN	-5.845e-05
SH3BGRL	0.008171	0.008532	0.004302	0.006972	0.004172	0.005225	-0.001336	-0.003593	NaN	-0.001107
SH3BGRL3	-0.001476	0.0008502	0.001674	0.001251	-0.0009138	-0.002049	0.0002605	0.001363	NaN	-0.003601
SH3BP1	0.002956	0.002875	0.0004031	0.0005945	0.001327	0.002268	0.00151	-0.0001736	NaN	0.000737
SH3BP2	0.0009837	0.0009715	4.231e-05	-0.001672	0.0004374	0.0002661	-0.00104	0.0004024	NaN	0.0007823
SH3BP4	0.004944	0.00363	0.006696	0.008809	-0.004661	-0.004382	-0.002968	-0.0002499	NaN	0.005061
SH3BP5	-0.001653	-0.001966	-0.003964	-0.002046	0.007168	0.008698	0.008063	-0.0002868	NaN	-0.002865
SH3D21	0.000661	0.003135	0.002591	0.0003	0.0003543	-0.0004117	0.0003998	0.001886	NaN	0.001586
SH3GL1	-0.0008658	-0.0005217	0.001082	-0.0006094	0.0006756	-0.001124	-0.0001448	0.0004164	NaN	-0.001443
SH3GL2	-0.00292	-0.0009914	0.001804	0.0003426	-0.000883	-0.0018	-0.001494	0.00144	NaN	0.0002449
SH3GL3	0.0001896	-0.0002625	-0.0003238	-0.001438	0.0004017	0.001551	0.0006444	0.001621	NaN	-0.000521
SH3GLB1	0.002701	0.003789	0.00462	0.001877	0.004384	0.001798	-0.001037	-0.0005321	NaN	0.0001528
SH3GLB2	0.003779	0.005941	0.003948	0.003199	0.004829	0.001692	0.003516	0.001537	NaN	-0.001006
SH3PXD2A	0.000844	0.0007959	-0.0001294	-0.0005301	0.001437	0.0003638	-9.129e-05	0.0002926	NaN	0.0004732
SH3TC1	0.001961	-8.783e-05	-0.002037	0.003123	0.002307	0.00253	0.0007719	-0.005663	NaN	-0.0006901
SH3TC2	0.0001151	0.0003974	0.0003156	-0.001766	-0.001731	-0.00125	-0.0001379	0.001042	NaN	0.0001292
SH3YL1	0.009828	0.007009	0.004907	0.005664	0.009234	0.005852	0.006288	-0.001317	NaN	0.00513
